CPT_Si_c600_wl;CPT_Si_c600;CPT_InGaAs_c800_wl;CPT_InGaAs_c800;CPT_InGaAs_c1000_wl;CPT_InGaAs_c1000;CPT_InGaAs_c1200_wl;CPT_InGaAs_c1200;CPT_InGaAs_c1400_wl;CPT_InGaAs_c1400;Uni_Si_c600_wl;Uni_Si_c600;Uni_InGaAsi_c700_wl;Uni_InGaAsi_c700;Uni_InGaAsi_c900_wl;Uni_InGaAsi_c900;Uni_InGaAsi_c1100_wl;Uni_InGaAsi_c1100;Uni_InGaAsi_c1300_wl;Uni_InGaAsi_c1300;Fluorimeter_wl;Fluorimeter
371.60153;2.92961414614482E-20;959.95459;2.80235386555459E-22;1159.7764;2.60096726888167E-22;1359.5939;1.62187533242911E-22;1559.4073;1.2494375844074E-22;8.633260599999999840e+02;6.964049576633143390e-01;9.936123700000000554e+02;9.980169205215632111e-01;1.093454600000000028e+03;9.748241211682500129e-01;1.245636099999999942e+03;8.771896051849520370e-01;1.445517499999999927e+03;6.320254043591417847e-01;648;0.24452
373.14532;3.15370895156618E-20;961.435;2.78604743094719E-22;1161.2551;2.57363914462947E-22;1361.0709;1.57458940019544E-22;1560.8826;1.23156641702841E-22;8.647323400000000220e+02;6.898148845717761990e-01;9.949627299999999650e+02;9.982449843658058874e-01;1.094804399999999987e+03;9.751136994755673637e-01;1.246984400000000051e+03;8.787177903016111236e-01;1.446863200000000006e+03;6.240428512078648460e-01;649;0.24156
374.68909;3.29077249338112E-20;962.91541;2.83894153458814E-22;1162.7338;2.59444952375999E-22;1362.5479;1.56824660229421E-22;1562.3578;1.24271257100663E-22;8.661385900000000220e+02;6.857010000944766537e-01;9.963130599999999504e+02;9.982893676005537564e-01;1.096154299999999921e+03;9.762349318373301221e-01;1.248332599999999957e+03;8.752619711336128150e-01;1.448208900000000085e+03;6.253570395977894325e-01;650;0.23853
376.23285;3.38629751082654E-20;964.39581;2.83979432168888E-22;1164.2125;2.54972195525657E-22;1364.0249;1.53749201484039E-22;1563.833;1.22728463350685E-22;8.675448099999999840e+02;6.785507819202104551e-01;9.976633600000000115e+02;9.981704082521392074e-01;1.097504100000000108e+03;9.763978573464213717e-01;1.249680800000000090e+03;8.760626603199821449e-01;1.449554599999999937e+03;6.169960299823102901e-01;651;0.2354
377.77664;3.60613942542526E-20;965.87616;2.85520805139439E-22;1165.6912;2.57761275915479E-22;1365.5018;1.54856936330018E-22;1565.3082;1.24296937303429E-22;8.689510000000000218e+02;6.716818183639574613e-01;9.990136400000000094e+02;9.979383347911114921e-01;1.098853800000000092e+03;9.775392447873660906e-01;1.251028999999999996e+03;8.740028078697325009e-01;1.450900300000000016e+03;6.216440563124639995e-01;652;0.23222
379.3204;3.74499937039854E-20;967.35651;2.86259516416349E-22;1167.1698;2.54199372574076E-22;1366.9788;1.54112255076479E-22;1566.7833;1.24182780381057E-22;8.703571699999999964e+02;6.647650309255659362e-01;1.000363899999999944e+03;9.976016296561209806e-01;1.100203600000000051e+03;9.777543456226436280e-01;1.252377199999999903e+03;8.766660991403315561e-01;1.452245899999999892e+03;6.183252549048159352e-01;653;0.22921
380.86414;3.9558954774865E-20;968.83685;2.9089654815249E-22;1168.6484;2.55285970432541E-22;1368.4557;1.56387267980424E-22;1568.2585;1.25352650426576E-22;8.717632999999999583e+02;6.595907689174906885e-01;1.001714100000000030e+03;9.971916636858002558e-01;1.101553300000000036e+03;9.791023763214838915e-01;1.253725300000000061e+03;8.753086309836914936e-01;1.453591499999999996e+03;6.253001372442005268e-01;654;0.22618
382.4079;4.05349924007866E-20;970.31714;2.88183773930792E-22;1170.1271;2.51561142386931E-22;1369.9326;1.55019378278726E-22;1569.7336;1.24885292190411E-22;8.731694099999999708e+02;6.539506892296524931e-01;1.003064300000000003e+03;9.966956135462328170e-01;1.102903000000000020e+03;9.793713519604605455e-01;1.255073399999999992e+03;8.786428984533795061e-01;1.454937100000000100e+03;6.241946014041643842e-01;655;0.22325
383.95163;4.24046149791025E-20;971.79749;2.90511385375365E-22;1171.6057;2.50626365047181E-22;1371.4095;1.55478039947281E-22;1571.2089;1.24012941657062E-22;8.745754899999999452e+02;6.477425819775071147e-01;1.004414499999999975e+03;9.961309591595562951e-01;1.104252600000000029e+03;9.801395305982636419e-01;1.256421499999999924e+03;8.770651967991603959e-01;1.456282600000000002e+03;6.326172954699404993e-01;656;0.22044
385.49536;4.41524149030432E-20;973.27777;2.89697240699445E-22;1173.0844;2.48253381647244E-22;1372.8864;1.56798420855301E-22;1572.684;1.21686939285096E-22;8.759815399999999954e+02;6.397796593374632801e-01;1.005764599999999973e+03;9.954817034897373018e-01;1.105602300000000014e+03;9.794637943074063768e-01;1.257769500000000107e+03;8.789946186002965955e-01;1.457628099999999904e+03;6.304158482193839008e-01;657;0.2178
387.03909;4.58132530011805E-20;974.75806;2.93649573556249E-22;1174.563;2.49640962472724E-22;1374.3633;1.59425854655522E-22;1574.1591;1.22696184969321E-22;8.773875600000000077e+02;6.338579103343103816e-01;1.007114699999999971e+03;9.947733876922516538e-01;1.106951900000000023e+03;9.795967274688127668e-01;1.259117600000000039e+03;8.760566441768931067e-01;1.458973600000000033e+03;6.354706602888841038e-01;658;0.21524
388.58282;4.71278954762012E-20;976.23834;2.93335279618218E-22;1176.0415;2.47410517186706E-22;1375.8401;1.58252452028419E-22;1575.6342;1.21890173912691E-22;8.787935499999999820e+02;6.289730648182960682e-01;1.008464799999999968e+03;9.940066512224216000e-01;1.108301500000000033e+03;9.788040186952955413e-01;1.260465599999999995e+03;8.770339224156786795e-01;1.460319099999999935e+03;6.285082218883492056e-01;659;0.21267
390.12656;4.8848550022965E-20;977.71857;2.97086205197539E-22;1177.5201;2.48928141046546E-22;1377.317;1.58445103118687E-22;1577.1093;1.21684361440848E-22;8.801995200000000068e+02;6.229470988557567201e-01;1.009814899999999966e+03;9.932252826941000423e-01;1.109651100000000042e+03;9.789979387792054899e-01;1.261813599999999951e+03;8.744486676346825416e-01;1.461664500000000089e+03;6.299532852754934353e-01;660;0.20999
391.67026;5.03788975050423E-20;979.19885;2.95143701143601E-22;1178.9987;2.46133708313837E-22;1378.7938;1.53429769165668E-22;1578.5842;1.19421301372788E-22;8.816054500000000189e+02;6.152446563078756148e-01;1.011164899999999989e+03;9.924439549154102647e-01;1.111000600000000077e+03;9.781240212831595615e-01;1.263161499999999933e+03;8.768558976585565379e-01;1.463009999999999991e+03;6.217594712250260613e-01;661;0.20733
393.21396;5.20511156880644E-20;980.67908;2.9828679981835E-22;1180.4772;2.4810054304522E-22;1380.2706;1.49815391426005E-22;1580.0593;1.20985536766052E-22;8.830113599999999678e+02;6.089519486636130186e-01;1.012514900000000011e+03;9.917114882398347930e-01;1.112350100000000111e+03;9.779996306610048151e-01;1.264509399999999914e+03;8.753141726513782306e-01;1.464355399999999918e+03;6.224060464369698398e-01;662;0.20443
394.75766;5.30354998426714E-20;982.1593;2.96432337205719E-22;1181.9557;2.45463855056222E-22;1381.7474;1.43509425620524E-22;1581.5343;1.1883455618168E-22;8.844172300000000178e+02;6.043903356637552182e-01;1.013864900000000034e+03;9.910340975649177819e-01;1.113699599999999919e+03;9.763647545687401674e-01;1.265857400000000098e+03;8.787424836099168024e-01;1.465700700000000097e+03;6.151245828856073405e-01;663;0.20156
396.30136;5.46754992086706E-20;983.63953;2.97955140075818E-22;1183.4342;2.46921851690922E-22;1383.2242;1.4378346765694E-22;1583.0094;1.19080637861762E-22;8.858230800000000045e+02;5.992490663216203384e-01;1.015214799999999968e+03;9.904412999883087654e-01;1.115048999999999978e+03;9.752733694869060166e-01;1.267205200000000104e+03;8.777826331682420102e-01;1.467046100000000024e+03;6.200007536254712459e-01;664;0.19859
397.84503;5.62687055288763E-20;985.11969;2.95860996550814E-22;1184.9127;2.45091893541526E-22;1384.7009;1.42678920844199E-22;1584.4844;1.16533100565196E-22;8.872288999999999533e+02;5.921006404906525855e-01;1.016564700000000016e+03;9.899183537334045324e-01;1.116398500000000013e+03;9.729951531030753831e-01;1.268553100000000086e+03;8.805348628419705781e-01;1.468391399999999976e+03;6.163641403925756990e-01;665;0.1956
399.3887;5.76927018440299E-20;986.59985;2.98461069077991E-22;1186.3912;2.473712423949E-22;1386.1777;1.46463211923229E-22;1585.9594;1.17543232638706E-22;8.886346899999999778e+02;5.848773649296021837e-01;1.017914599999999950e+03;9.894767548644147759e-01;1.117747900000000072e+03;9.718414808271464977e-01;1.269900900000000092e+03;8.779248815172312481e-01;1.469736699999999928e+03;6.230426621828022427e-01;666;0.19286
400.93237;5.82095570866511E-20;988.08002;2.95817667946576E-22;1187.8698;2.44067753817234E-22;1387.6544;1.45823714038862E-22;1587.4343;1.14293144030328E-22;8.900404600000000528e+02;5.794401083531557362e-01;1.019264499999999998e+03;9.890911889236019272e-01;1.119097199999999930e+03;9.696879837733454188e-01;1.271248700000000099e+03;8.789789195855096660e-01;1.471081899999999905e+03;6.202123850260559124e-01;667;0.1904
402.47604;5.96306619166174E-20;989.56018;2.97380419032609E-22;1189.3481;2.46166248592816E-22;1389.1312;1.48829942695515E-22;1588.9093;1.14990077410433E-22;8.914461900000000014e+02;5.746402091039255478e-01;1.020614299999999957e+03;9.887730372217161667e-01;1.120446599999999989e+03;9.683711798137915050e-01;1.272596500000000106e+03;8.759444495061172731e-01;1.472427100000000110e+03;6.271461799074321553e-01;668;0.18787
404.01971;6.09824287911485E-20;991.04034;2.96404310189156E-22;1190.8267;2.44807536121358E-22;1390.6079;1.47207326040219E-22;1590.3843;1.1310685841818E-22;8.928518900000000258e+02;5.684229733923883421e-01;1.021964100000000030e+03;9.885054046787101756e-01;1.121795900000000074e+03;9.658474543865644968e-01;1.273944199999999910e+03;8.775879992794294315e-01;1.473772400000000061e+03;6.234631516174532484e-01;669;0.18544
405.56335;6.19356840746386E-20;992.52045;2.97777749036522E-22;1192.3051;2.46605633690527E-22;1392.0846;1.45261100677455E-22;1591.8591;1.13778824025015E-22;8.942575699999999870e+02;5.600161396715390705e-01;1.023313899999999990e+03;9.883120472077662200e-01;1.123145199999999932e+03;9.641457508069896098e-01;1.275291899999999941e+03;8.754636910268935868e-01;1.475117500000000064e+03;6.279294245000857089e-01;670;0.18318
407.10699;6.2775086416103E-20;994.00055;2.96693143151616E-22;1193.7834;2.44808843951542E-22;1393.5613;1.37419013122928E-22;1593.3341;1.13166637253759E-22;8.956632100000000491e+02;5.532268992650470896e-01;1.024663600000000088e+03;9.881901349087592878e-01;1.124494500000000016e+03;9.612142298818938668e-01;1.276639599999999973e+03;8.782944253000217749e-01;1.476462700000000041e+03;6.196179535500855318e-01;671;0.18059
408.65063;6.41145057782811E-20;995.48065;2.9925367062734E-22;1195.2618;2.45780266094106E-22;1395.038;1.31885262887775E-22;1594.809;1.12384019536209E-22;8.970688300000000481e+02;5.480688888241592727e-01;1.026013400000000047e+03;9.881661022809336004e-01;1.125843699999999899e+03;9.593827403801155063e-01;1.277987300000000005e+03;8.767073197971073650e-01;1.477807800000000043e+03;6.215666725985411478e-01;672;0.17822
410.19427;6.50556388976229E-20;996.96075;2.9678606186008E-22;1196.7402;2.42441513608114E-22;1396.5146;1.23715890662593E-22;1596.2838;1.10629288640785E-22;8.984744200000000092e+02;5.420840285407448889e-01;1.027363100000000031e+03;9.882272401493634728e-01;1.127192999999999984e+03;9.569387072014376994e-01;1.279334900000000061e+03;8.781402889275846668e-01;1.479152900000000045e+03;6.133406653118387286e-01;673;0.17584
411.73788;6.59004503794517E-20;998.4408;2.99943427603662E-22;1198.2186;2.4522527267148E-22;1397.9912;1.17174142858786E-22;1597.7587;1.10736681349176E-22;8.998799800000000459e+02;5.349061342358890636e-01;1.028712700000000041e+03;9.883788791301337806e-01;1.128542099999999891e+03;9.556948734560730685e-01;1.280682600000000093e+03;8.751907291124063626e-01;1.480498000000000047e+03;6.143072810320734378e-01;674;0.17337
413.28152;6.66342868941761E-20;999.9209;2.97283270251744E-22;1199.697;2.41526506870367E-22;1399.4679;1.10926366241661E-22;1599.2335;1.0829874387765E-22;9.012855100000000448e+02;5.286769103997703834e-01;1.030062400000000025e+03;9.885850367214026324e-01;1.129891300000000001e+03;9.536048074524208218e-01;1.282030199999999923e+03;8.761020500509654196e-01;1.481843000000000075e+03;6.072538459227083685e-01;675;0.17107
414.82513;6.74288175470027E-20;1001.4009;2.98602734410689E-22;1201.1753;2.43634629628276E-22;1400.9445;1.10192793825594E-22;1600.7084;1.08086189271321E-22;9.026910100000000057e+02;5.217716679175768979e-01;1.031412000000000035e+03;9.888244973837376772e-01;1.131240399999999909e+03;9.525248221443188834e-01;1.283377700000000004e+03;8.722086296285740392e-01;1.483188000000000102e+03;6.143249411460142140e-01;676;0.16906
416.36874;6.85642333861901E-20;1002.8809;2.96988603381664E-22;1202.6537;2.40894613959021E-22;1402.421;1.07878827937867E-22;1602.1832;1.07074478996954E-22;9.040964800000000423e+02;5.151516486493687985e-01;1.032761600000000044e+03;9.890548466061641619e-01;1.132589600000000019e+03;9.505186571166690523e-01;1.284725300000000061e+03;8.732102701150088464e-01;1.484532999999999902e+03;6.125089562576504498e-01;677;0.1671
417.91232;6.943680473981E-20;1004.361;2.9702238019878E-22;1204.132;2.41434397574024E-22;1403.8976;1.095413527604E-22;1603.658;1.0757481489621E-22;9.055019200000000410e+02;5.087344695484896651e-01;1.034111100000000079e+03;9.892651591879055850e-01;1.133938599999999951e+03;9.497317167037682140e-01;1.286072799999999916e+03;8.702082470987207996e-01;1.485877999999999929e+03;6.195064235546030584e-01;678;0.16464
419.4559;6.99688364368267E-20;1005.8409;2.94477467102229E-22;1205.6102;2.38822011369468E-22;1405.3743;1.13949695395258E-22;1605.1328;1.02827106690996E-22;9.069073300000000017e+02;5.013192741818042197e-01;1.035460600000000113e+03;9.894881570240485757e-01;1.135287700000000086e+03;9.481233147729830613e-01;1.287420200000000023e+03;8.723223797338387486e-01;1.487222899999999981e+03;6.184474188229645009e-01;679;0.16166
420.99951;7.05485070546257E-20;1007.3209;2.96664063041019E-22;1207.0885;2.40501120245036E-22;1406.8507;1.17119150889346E-22;1606.6075;1.03268836594483E-22;9.083127100000000382e+02;4.934435077872650344e-01;1.036810099999999920e+03;9.897111548601920106e-01;1.136636700000000019e+03;9.476865703898231796e-01;1.288767700000000104e+03;8.706280280675118277e-01;1.488567800000000034e+03;6.269296020384861334e-01;680;0.15853
422.54309;7.15753420500444E-20;1008.8009;2.95391390517261E-22;1208.5668;2.39025203218468E-22;1408.3273;1.21281003963059E-22;1608.0823;1.00566430627143E-22;9.097180600000000368e+02;4.874481767176031544e-01;1.038159599999999955e+03;9.899341526963354454e-01;1.137985699999999952e+03;9.462585922313201392e-01;1.290115099999999984e+03;8.728845570231853479e-01;1.489912700000000086e+03;6.224007061786421824e-01;681;0.15544
424.08664;7.23110689732896E-20;1010.2809;2.96427436449835E-22;1210.045;2.40515225536193E-22;1409.8038;1.25664049707605E-22;1609.557;9.88041228840436E-23;9.111233899999999721e+02;4.819597980322236630e-01;1.039509099999999989e+03;9.901571505324788802e-01;1.139334700000000112e+03;9.457689522316604647e-01;1.291462500000000091e+03;8.697043329679515766e-01;1.491257599999999911e+03;6.254720310217056767e-01;682;0.15272
425.63022;7.24795827281055E-20;1011.7608;2.93346327731098E-22;1211.5233;2.38107723814895E-22;1411.2803;1.28629469787269E-22;1611.0317;9.32448559254157E-23;9.125286800000000085e+02;4.751695298546145807e-01;1.040858500000000049e+03;9.903801483686223150e-01;1.140683700000000044e+03;9.440887741068785255e-01;1.292809899999999971e+03;8.702453887163263957e-01;1.492602399999999989e+03;6.179787037282868933e-01;683;0.15064
427.17377;7.31286446022534E-20;1013.2408;2.94303530567422E-22;1213.0016;2.39339196819125E-22;1412.7568;1.31904419201156E-22;1612.5065;8.95891378756726E-23;9.139339499999999816e+02;4.678230855790520559e-01;1.042207900000000109e+03;9.906031462047657499e-01;1.142032600000000002e+03;9.431175630014096978e-01;1.294157300000000077e+03;8.661580012250741367e-01;1.493947200000000066e+03;6.189944027815672545e-01;684;0.14848
428.71732;7.40718853403112E-20;1014.7207;2.92237581063944E-22;1214.4797;2.36450492355659E-22;1414.2333;1.33754889448782E-22;1613.9812;8.44040848049696E-23;9.153391800000000558e+02;4.607417904637708395e-01;1.043557199999999966e+03;9.908261440409091847e-01;1.143381499999999960e+03;9.410398628488091388e-01;1.295504599999999982e+03;8.662645808373278244e-01;1.495291999999999916e+03;6.099434082502790400e-01;685;0.1463
430.26086;7.47063737143071E-20;1016.2006;2.94347870931167E-22;1215.958;2.3957680882698E-22;1415.7097;1.38126754727179E-22;1615.4558;7.83912254778909E-23;9.167443899999999530e+02;4.531132184451160949e-01;;;1.144730399999999918e+03;9.403614285484801494e-01;1.296851899999999887e+03;8.620732663073548130e-01;1.496636700000000019e+03;6.111199431793521430e-01;686;0.14412
431.80438;7.50503615792831E-20;1017.6805;2.92233844693624E-22;1217.4362;2.35151543567267E-22;1417.1862;1.37669806847478E-22;1616.9305;7.1848976039233E-23;9.181495599999999513e+02;4.466401522949452474e-01;;;1.146079199999999901e+03;9.389777047133711640e-01;1.298199200000000019e+03;8.634503955077698079e-01;1.497981399999999894e+03;6.050958886593102992e-01;687;0.142
433.3479;7.55621546989276E-20;1019.1603;2.92076097436558E-22;1218.9143;2.35348116736802E-22;1418.6626;1.39450570457046E-22;1618.4052;6.51195965731513E-23;9.195547100000000000e+02;4.398704309180476724e-01;;;1.147428000000000111e+03;9.385720979979685907e-01;1.299546399999999949e+03;8.617959090370879149e-01;1.499326099999999997e+03;6.117671190916149637e-01;688;0.14006
434.89142;7.63140923997322E-20;1020.6402;2.88344286613373E-22;1220.3925;2.32779716590297E-22;1420.139;1.39636665868328E-22;1619.8798;5.78342331081314E-23;9.209598200000000361e+02;4.321473790687647143e-01;;;1.148776800000000094e+03;9.372021745756109468e-01;1.300893600000000106e+03;8.643251408753429565e-01;1.500670800000000099e+03;6.091033961591982848e-01;689;0.13825
436.43494;7.67322296294065E-20;1022.1201;2.91577063345337E-22;1221.8706;2.35568340698254E-22;1421.6154;1.41381128428444E-22;1621.3544;5.16729418886356E-23;9.223649100000000089e+02;4.246875275985184661e-01;;;1.150125600000000077e+03;9.366298557796943758e-01;1.302240800000000036e+03;8.617485497574846054e-01;1.502015400000000000e+03;6.167903152307804282e-01;690;0.1364
437.97845;7.70451056237828E-20;1023.5999;2.88801963837027E-22;1223.3488;2.32956733703021E-22;1423.0918;1.41409917231276E-22;1622.829;4.41158992609981E-23;9.237699699999999439e+02;4.194421257344293497e-01;;;1.151474300000000085e+03;9.348445602890967931e-01;1.303587999999999965e+03;8.632292520586783979e-01;1.503359999999999900e+03;6.149183974806176067e-01;691;0.13455
